datetime_AEST,datetime_local,location_id,location_name,BPM2.5,BSP,CO,NO2,O3,PM10,SO2,VWS,VWD,Sigma,SWS,DBT,SWD
2019-12-31 23:00:00,2020-01-01 00:00:00,10011,Traralgon,10.086,25.804,0.204,7.138,5.997,21.175,0.11,0.306,207.745,85.247,0.71,12.72,180.034
2020-01-01 00:00:00,2020-01-01 01:00:00,10011,Traralgon,12.028,,,,,15.197,,0.481,158.26,51.714,0.65,11.197,162.039
2020-01-01 01:00:00,2020-01-01 02:00:00,10011,Traralgon,9.476,13.718,0.139,4.086,5.014,10.229,0.074,0.723,172.941,27.778,0.787,9.91,171.089
2020-01-01 02:00:00,2020-01-01 03:00:00,10011,Traralgon,7.45,16.483,0.139,3.837,5.554,13.125,0.033,0.616,221.172,34.32,0.708,9.641,220.334
2020-01-01 03:00:00,2020-01-01 04:00:00,10011,Traralgon,7.752,14.807,0.123,3.504,5.555,10.63,0.018,0.512,246.872,40.835,0.584,9.166,242.924
2020-01-01 04:00:00,2020-01-01 05:00:00,10011,Traralgon,6.511,15.026,0.118,5.206,2.768,10.59,0.065,1.184,216.272,19.501,1.242,8.552,216.749
2020-01-01 05:00:00,2020-01-01 06:00:00,10011,Traralgon,5.509,14.634,0.108,3.214,3.073,14.517,0.077,0.781,211.814,38.261,0.894,8.667,218.548
2020-01-01 06:00:00,2020-01-01 07:00:00,10011,Traralgon,6.457,17.495,0.113,2.758,5.366,17.252,0.155,1.227,211.531,23.159,1.305,10.456,209.541
2020-01-01 07:00:00,2020-01-01 08:00:00,10011,Traralgon,6.092,16.684,0.136,1.933,9.442,17.276,0.136,2.23,233.84,24.141,2.42,13.696,233.959
2020-01-01 08:00:00,2020-01-01 09:00:00,10011,Traralgon,4.821,18.052,0.163,1.565,15.377,17.632,0.48,1.418,241.491,36.963,1.689,16.693,241.728
2020-01-01 09:00:00,2020-01-01 10:00:00,10011,Traralgon,4.31,12.958,0.161,1.013,18.433,9.633,0.346,2.31,230.369,32.671,2.646,19.382,230.286
2020-01-01 10:00:00,2020-01-01 11:00:00,10011,Traralgon,2.692,12.933,0.159,1.251,20.803,16.128,0.827,1.736,226.741,43.766,2.103,21.411,222.791
2020-01-01 11:00:00,2020-01-01 12:00:00,10011,Traralgon,2.375,13.021,0.152,1.891,21.946,17.363,1.193,1.532,241.845,56.054,2.221,23.543,235.951
2020-01-01 12:00:00,2020-01-01 13:00:00,10011,Traralgon,4.444,14.256,0.16,2.172,22.537,19.976,2.716,2.231,249.992,46.429,2.891,24.762,246.2
2020-01-01 13:00:00,2020-01-01 14:00:00,10011,Traralgon,7.537,16.325,0.179,2.047,25.807,19.015,1.328,2.222,254.714,43.067,2.829,26.008,253.021
2020-01-01 14:00:00,2020-01-01 15:00:00,10011,Traralgon,7.284,15.101,0.2,1.383,24.974,13.596,0.63,2.708,236.16,36.64,3.166,27.057,234.199
2020-01-01 15:00:00,2020-01-01 16:00:00,10011,Traralgon,4.786,11.438,0.222,1.235,23.315,14.957,0.18,3.579,209.759,25.485,3.863,27.119,207.846
2020-01-01 16:00:00,2020-01-01 17:00:00,10011,Traralgon,2.813,9.778,0.227,1.145,21.497,11.619,0.156,4.136,207.292,22.383,4.381,25.847,206.039
2020-01-01 17:00:00,2020-01-01 18:00:00,10011,Traralgon,2.618,8.81,0.216,1.15,20.594,15.784,0.127,3.659,207.777,22.23,3.876,24.619,205.623
2020-01-01 18:00:00,2020-01-01 19:00:00,10011,Traralgon,4.567,9.868,0.196,1.244,20.233,10.422,0.188,2.3,207.68,27.653,2.49,22.798,203.622
2020-01-01 19:00:00,2020-01-01 20:00:00,10011,Traralgon,6.26,9.484,0.142,1.319,19.169,11.502,0.126,2.224,221.107,21.584,2.351,20.686,223.453
2020-01-01 20:00:00,2020-01-01 21:00:00,10011,Traralgon,5.95,9.155,0.142,1.821,17.16,9.213,0.094,1.877,231.188,20.493,1.988,18.885,231.003
2020-01-01 21:00:00,2020-01-01 22:00:00,10011,Traralgon,4.262,9.251,0.152,3.737,13.876,12.457,0.141,0.961,237.88,47.111,1.291,17.306,230.328
2020-01-01 22:00:00,2020-01-01 23:00:00,10011,Traralgon,4.655,9.897,0.164,3.47,12.63,12.208,0.134,0.38,304.437,64.149,0.656,16.117,253.626
2020-01-01 23:00:00,2020-01-02 00:00:00,10011,Traralgon,2.405,12.428,0.169,4.622,8.945,14.778,0.074,0.167,322.702,68.776,0.391,14.538,205.758
2020-01-02 00:00:00,2020-01-02 01:00:00,10011,Traralgon,1.228,,,,,12.326,,0.284,172.105,65.246,0.446,13.182,184.723
2020-01-02 01:00:00,2020-01-02 02:00:00,10011,Traralgon,2.298,12.812,0.167,6.004,5.646,11.837,0.05,0.287,218.588,44.691,0.366,12.196,226.154
2020-01-02 02:00:00,2020-01-02 03:00:00,10011,Traralgon,2.812,12.564,0.179,7.646,3.703,9.456,0.056,0.265,207.436,61.184,0.343,11.385,212.644
2020-01-02 03:00:00,2020-01-02 04:00:00,10011,Traralgon,3.712,11.622,0.176,6.981,3.685,9.104,0.005,0.29,233.728,51.13,0.403,10.837,215.874
2020-01-02 04:00:00,2020-01-02 05:00:00,10011,Traralgon,4.539,11.678,0.167,6.192,3.81,8.091,-0.034,0.472,204.81,43.732,0.576,10.435,205.323
2020-01-02 05:00:00,2020-01-02 06:00:00,10011,Traralgon,5.352,14.203,0.168,7.695,1.915,14.142,0.071,0.678,202.288,29.87,0.754,10.489,203.701
2020-01-02 06:00:00,2020-01-02 07:00:00,10011,Traralgon,6.004,14.877,0.186,3.975,5.534,15.497,0.14,0.766,244.796,40.433,0.953,12.695,243.441
2020-01-02 07:00:00,2020-01-02 08:00:00,10011,Traralgon,6.887,15.539,0.193,4.108,10.207,19.093,0.26,1.561,218.109,25.546,1.702,15.605,219.936
2020-01-02 08:00:00,2020-01-02 09:00:00,10011,Traralgon,7.406,14.852,0.182,2.618,16.772,10.414,0.927,0.963,239.034,55.156,1.396,19.012,231.446
2020-01-02 09:00:00,2020-01-02 10:00:00,10011,Traralgon,5.417,15.434,0.182,3.384,21.295,12.351,3.305,1.015,234.272,65.959,1.585,21.885,215.482
2020-01-02 10:00:00,2020-01-02 11:00:00,10011,Traralgon,3.746,22.381,0.204,5.46,20.928,20.983,8.627,1.518,229.789,49.431,1.95,24.072,226.523
2020-01-02 11:00:00,2020-01-02 12:00:00,10011,Traralgon,3.873,21.692,0.214,1.487,25.83,17.738,0.47,2.348,214.278,36.824,2.683,25.852,211.126
2020-01-02 12:00:00,2020-01-02 13:00:00,10011,Traralgon,5.524,21.139,0.237,2.372,26.986,18.663,1.854,2.02,229.446,41.996,2.427,27.58,227.243
2020-01-02 13:00:00,2020-01-02 14:00:00,10011,Traralgon,6.797,25.006,0.26,2.554,27.246,22.539,1.944,1.876,219.468,47.389,2.378,28.764,216.939
2020-01-02 14:00:00,2020-01-02 15:00:00,10011,Traralgon,7.943,28.208,0.281,2.252,29.783,21.949,1.467,1.808,218.031,52.86,2.342,29.292,214.056
2020-01-02 15:00:00,2020-01-02 16:00:00,10011,Traralgon,8.033,32.729,0.284,2.082,31.58,24.808,0.997,0.835,229.968,78.527,1.77,29.621,199.894
2020-01-02 16:00:00,2020-01-02 17:00:00,10011,Traralgon,9.904,24.808,0.291,2.519,23.894,35.326,0.692,2.357,54.186,36.761,2.756,28.701,85.716
2020-01-02 17:00:00,2020-01-02 18:00:00,10011,Traralgon,13.087,19.556,0.254,1.819,19.017,21.684,0.288,3.216,56.04,24.585,3.489,25.617,59.286
2020-01-02 18:00:00,2020-01-02 19:00:00,10011,Traralgon,11.83,17.956,0.237,2.216,17.368,15.232,0.223,2.737,48.978,24.583,2.968,22.43,55.944
2020-01-02 19:00:00,2020-01-02 20:00:00,10011,Traralgon,9.44,15.821,0.19,2.51,15.5,11.038,0.197,2.08,85.533,27.542,2.269,20.489,88.418
2020-01-02 20:00:00,2020-01-02 21:00:00,10011,Traralgon,8.383,14.196,0.176,2.828,13.794,10.219,0.154,1.487,90.858,27.6,1.618,18.633,93.902
2020-01-02 21:00:00,2020-01-02 22:00:00,10011,Traralgon,6.105,13.42,0.172,2.487,13.626,11.181,0.109,1.422,93.333,23.603,1.513,17.259,95.061
2020-01-02 22:00:00,2020-01-02 23:00:00,10011,Traralgon,6.396,16.317,0.185,2.286,13.095,14.29,0.151,1.235,92.305,32.224,1.385,16.283,90.754
2020-01-02 23:00:00,2020-01-03 00:00:00,10011,Traralgon,6.525,17.59,0.191,2.722,11.244,9.573,0.103,0.735,50.359,39.149,0.971,14.955,76.368
2020-01-03 00:00:00,2020-01-03 01:00:00,10011,Traralgon,6.11,,,,,14.894,,0.935,63.717,24.394,1.013,14.206,65.596
2020-01-03 01:00:00,2020-01-03 02:00:00,10011,Traralgon,6.128,16.542,0.185,3.794,9.412,8.78,0.061,0.986,114.059,28.506,1.067,14.01,118.058
2020-01-03 02:00:00,2020-01-03 03:00:00,10011,Traralgon,4.931,16.365,0.203,4.019,8.659,7.842,0.049,0.719,133.036,37.844,0.837,13.372,141.319
2020-01-03 03:00:00,2020-01-03 04:00:00,10011,Traralgon,4.773,16.594,0.237,4.636,6.173,14.898,0.052,0.441,174.163,60.36,0.572,12.215,160.209
2020-01-03 04:00:00,2020-01-03 05:00:00,10011,Traralgon,3.323,18.336,0.206,8.173,2.878,12.326,0.045,0.317,337.653,36.393,0.379,11.915,234.362
2020-01-03 05:00:00,2020-01-03 06:00:00,10011,Traralgon,3.565,18.285,0.237,9.837,1.453,16.867,0.101,0.142,301.99,72.443,0.328,11.782,233.323
2020-01-03 06:00:00,2020-01-03 07:00:00,10011,Traralgon,5.479,20.472,0.219,8.326,3.432,16.54,0.066,0.491,326.523,34.337,0.541,12.84,283.798
2020-01-03 07:00:00,2020-01-03 08:00:00,10011,Traralgon,7.247,28.751,0.274,9.964,2.909,17.435,0.146,0.223,182.674,70.866,0.404,13.592,195.472
2020-01-03 08:00:00,2020-01-03 09:00:00,10011,Traralgon,10.261,124.052,0.443,14.569,0.751,40.715,0.356,0.298,358.087,77.974,0.517,14.797,198.241
2020-01-03 09:00:00,2020-01-03 10:00:00,10011,Traralgon,15.431,130.417,0.357,6.995,7.738,38.56,0.153,0.766,7.074,33.672,0.888,15.938,161.611
2020-01-03 10:00:00,2020-01-03 11:00:00,10011,Traralgon,24.89,825.84,1.225,8.529,10.509,117.394,0.176,1.216,39.664,31.759,1.374,18.329,73.693
2020-01-03 11:00:00,2020-01-03 12:00:00,10011,Traralgon,74.784,1886.46,2.468,10.713,20.647,275.914,0.298,1.921,54.927,30.631,2.174,21.31,67.464
2020-01-03 12:00:00,2020-01-03 13:00:00,10011,Traralgon,156.706,2384.705,3.079,11.373,37.106,356.332,0.301,1.963,72.942,32.991,2.215,23.895,77.467
2020-01-03 13:00:00,2020-01-03 14:00:00,10011,Traralgon,228.709,2236.262,3.027,10.608,46.201,353.703,0.38,2.009,53.342,31.478,2.298,26.355,67.364
2020-01-03 14:00:00,2020-01-03 15:00:00,10011,Traralgon,256.893,1624.357,2.335,9.468,51.123,278.329,0.422,2.319,53.605,26.509,2.556,28.687,61.032
2020-01-03 15:00:00,2020-01-03 16:00:00,10011,Traralgon,246.414,1186.749,1.87,8.061,52.612,216.004,0.392,2.664,40.615,23.353,2.869,29.076,54.35
2020-01-03 16:00:00,2020-01-03 17:00:00,10011,Traralgon,212.264,723.937,1.277,6.329,41.639,139.846,0.425,2.942,46.581,24.178,3.189,27.984,57.605
2020-01-03 17:00:00,2020-01-03 18:00:00,10011,Traralgon,169.62,686.566,1.162,5.525,35.81,125.713,0.342,2.65,41.479,23.736,2.861,26.058,56.3
2020-01-03 18:00:00,2020-01-03 19:00:00,10011,Traralgon,139.695,603.195,1.06,5.657,31.794,110.676,0.295,2.317,43.281,22.709,2.491,24.213,52.525
2020-01-03 19:00:00,2020-01-03 20:00:00,10011,Traralgon,122.288,731.381,1.135,6.285,29.055,135.764,0.262,1.895,50.653,21.051,2.015,21.779,54.009
2020-01-03 20:00:00,2020-01-03 21:00:00,10011,Traralgon,116.821,765.958,1.122,6.339,23.878,132.806,0.242,1.482,64.42,27.423,1.634,19.88,69.218
2020-01-03 21:00:00,2020-01-03 22:00:00,10011,Traralgon,114.162,816.088,1.151,7.436,20.191,135.862,0.254,1.279,81.066,24.753,1.385,18.71,80.319
2020-01-03 22:00:00,2020-01-03 23:00:00,10011,Traralgon,116.508,763.603,1.098,7.474,19.116,126.192,0.208,1.102,79.362,28.394,1.211,17.88,83.718
2020-01-03 23:00:00,2020-01-04 00:00:00,10011,Traralgon,112.424,704.341,1.037,6.527,18.289,115.346,0.03,1.057,105.682,28.638,1.153,17.06,107.273
2020-01-04 00:00:00,2020-01-04 01:00:00,10011,Traralgon,109.231,,,,,118.761,,0.939,91.223,28.266,1.02,16.729,92.92
2020-01-04 01:00:00,2020-01-04 02:00:00,10011,Traralgon,109.755,706.05,1.048,5.667,15.677,108.118,-0.033,0.383,41.13,61.616,0.623,15.557,137.965
2020-01-04 02:00:00,2020-01-04 03:00:00,10011,Traralgon,107.808,673.178,1.065,6.347,11.286,106.914,-0.04,0.475,49.234,45.142,0.619,14.651,92.925
2020-01-04 03:00:00,2020-01-04 04:00:00,10011,Traralgon,104.545,741.831,1.106,6.382,12.264,112.906,-0.036,0.702,65.53,32.321,0.796,15.24,74.43
2020-01-04 04:00:00,2020-01-04 05:00:00,10011,Traralgon,105.986,850.21,1.228,5.994,11.44,120.606,-0.081,0.335,111.332,71.179,0.591,15.047,150.752
2020-01-04 05:00:00,2020-01-04 06:00:00,10011,Traralgon,108.59,685.462,1.185,5.403,13.571,97.601,-0.049,0.219,240.944,80.324,0.573,14.873,206.944
2020-01-04 06:00:00,2020-01-04 07:00:00,10011,Traralgon,106.616,803.844,1.465,6.693,8.887,119.418,-0.077,1.036,241.367,24.045,1.119,14.243,241.514
2020-01-04 07:00:00,2020-01-04 08:00:00,10011,Traralgon,,842.143,1.488,6.81,12.876,136.199,-0.036,2.421,240.928,23.726,2.603,15.978,242.065
2020-01-04 08:00:00,2020-01-04 09:00:00,10011,Traralgon,119.333,725.315,1.286,11.811,29.399,130.816,3.928,2.801,260.518,31.901,3.08,22.241,254.661
2020-01-04 09:00:00,2020-01-04 10:00:00,10011,Traralgon,114.566,279.56,0.707,16.502,39.642,92.468,15.646,4.713,260.792,24.583,5.062,27.282,259.275
2020-01-04 10:00:00,2020-01-04 11:00:00,10011,Traralgon,86.68,237.954,0.652,5.414,52.119,84.174,3.685,4.481,250.572,27.062,4.939,29.432,250.418
2020-01-04 11:00:00,2020-01-04 12:00:00,10011,Traralgon,63.632,237.755,0.642,2.909,52.223,73.467,0.725,5.723,222.588,21.252,6.082,29.865,222.958
2020-01-04 12:00:00,2020-01-04 13:00:00,10011,Traralgon,55.426,368.793,0.811,2.903,44.981,124.13,0.576,7.618,213.671,17.822,7.926,27.102,213.023
2020-01-04 13:00:00,2020-01-04 14:00:00,10011,Traralgon,57.75,130.796,0.478,2.111,30.759,73.435,0.21,7.682,219.863,18.356,8.042,24.095,219.728
2020-01-04 14:00:00,2020-01-04 15:00:00,10011,Traralgon,46.216,55.195,0.348,1.597,22.746,31.26,0.118,5.923,235.122,23.103,6.372,22.126,235.72
2020-01-04 15:00:00,2020-01-04 16:00:00,10011,Traralgon,,47.303,0.287,1.271,18.774,21.059,0.018,5.579,240.711,21.784,5.953,22.617,239.999
2020-01-04 16:00:00,2020-01-04 17:00:00,10011,Traralgon,,40.124,0.237,1.376,18.797,24.089,0.042,5.471,225.906,22.039,5.83,22.028,226.081
2020-01-04 17:00:00,2020-01-04 18:00:00,10011,Traralgon,,25.589,0.213,1.225,19.981,16.967,-0.063,5.04,220.477,21.547,5.333,20.443,220.624
2020-01-04 18:00:00,2020-01-04 19:00:00,10011,Traralgon,,24.783,0.209,1.157,20.591,23.341,-0.071,4.053,214.297,18.505,4.23,18.632,213.598
2020-01-04 19:00:00,2020-01-04 20:00:00,10011,Traralgon,,31.941,0.201,1.141,19.666,31.948,-0.038,3.29,215.362,18.465,3.43,16.683,215.23
2020-01-04 20:00:00,2020-01-04 21:00:00,10011,Traralgon,,33.603,0.202,1.651,17.742,34.755,-0.076,2.044,219.227,19.142,2.147,15.333,220.181
2020-01-04 21:00:00,2020-01-04 22:00:00,10011,Traralgon,,30.06,0.194,2.258,16.019,25.158,-0.069,1.83,218.081,24.558,1.967,14.539,219.588
2020-01-04 22:00:00,2020-01-04 23:00:00,10011,Traralgon,,28.022,0.19,1.908,15.222,28.223,-0.124,1.012,255.783,31.175,1.114,13.989,253.146
2020-01-04 23:00:00,2020-01-05 00:00:00,10011,Traralgon,,28.18,0.181,2.146,14.033,23.405,-0.067,1.372,246.767,30.183,1.486,13.385,245.085
2020-01-05 00:00:00,2020-01-05 01:00:00,10011,Traralgon,,,,,,21.572,,1.122,255.787,32.185,1.285,13.066,257.943
2020-01-05 01:00:00,2020-01-05 02:00:00,10011,Traralgon,,24.37,0.179,1.75,13.954,23.133,-0.057,1.092,259.83,28.794,1.197,13.222,259.63
2020-01-05 02:00:00,2020-01-05 03:00:00,10011,Traralgon,,24.262,0.176,1.923,13.917,23.933,-0.068,1.273,258.369,27.387,1.375,13.528,256.879
2020-01-05 03:00:00,2020-01-05 04:00:00,10011,Traralgon,,24.644,0.172,3.396,12.026,25.894,-0.017,1.199,271.238,24.154,1.283,13.057,271.458
2020-01-05 04:00:00,2020-01-05 05:00:00,10011,Traralgon,,24.099,0.161,3.883,11.221,24.293,0.05,1.144,256.292,23.21,1.221,12.895,254.797
2020-01-05 05:00:00,2020-01-05 06:00:00,10011,Traralgon,,23.442,0.158,2.79,10.7,27.497,-0.069,1.235,224.365,28.788,1.357,13.053,225.376
2020-01-05 06:00:00,2020-01-05 07:00:00,10011,Traralgon,,23.201,0.165,3.032,9.983,23.736,-0.042,1.159,222.345,30.462,1.3,13.488,215.506
2020-01-05 07:00:00,2020-01-05 08:00:00,10011,Traralgon,,21.348,0.161,2.537,11.955,19.638,-0.059,1.926,218.793,24.047,2.064,14.999,216.913
2020-01-05 08:00:00,2020-01-05 09:00:00,10011,Traralgon,,18.067,0.164,1.455,14.012,22.317,-0.067,1.965,224.311,28.636,2.197,15.372,221.957
2020-01-05 09:00:00,2020-01-05 10:00:00,10011,Traralgon,,18.883,0.18,2.732,10.777,22.612,-0.02,1.775,246.69,25.81,1.952,13.203,250.677
2020-01-05 10:00:00,2020-01-05 11:00:00,10011,Traralgon,,19.144,0.181,3.591,10.257,4.421,0.355,0.858,332.134,44.391,1.075,12.947,249.499
2020-01-05 11:00:00,2020-01-05 12:00:00,10011,Traralgon,,22.324,0.202,5.053,9.972,12.606,1.065,0.831,98.5,37.182,0.956,13.926,103.139
2020-01-05 12:00:00,2020-01-05 13:00:00,10011,Traralgon,,21.106,0.209,3.397,12.147,9.912,0.578,1.021,143.149,39.269,1.222,14.908,147.67
2020-01-05 13:00:00,2020-01-05 14:00:00,10011,Traralgon,,14.994,0.216,5.153,16.008,-10.9,1.287,0.889,58.431,52.198,1.244,14.966,87.275
2020-01-05 14:00:00,2020-01-05 15:00:00,10011,Traralgon,,8.709,0.203,6.307,18.683,5.162,0.438,1.126,56.591,40.12,1.34,14.228,73.676
2020-01-05 15:00:00,2020-01-05 16:00:00,10011,Traralgon,,7.987,0.187,4.413,20.166,1.472,0.06,1.008,97.812,38.111,1.152,14.459,107.12
2020-01-05 16:00:00,2020-01-05 17:00:00,10011,Traralgon,,10.542,0.19,4.478,18.409,3.364,0.024,0.992,91.99,42.624,1.21,14.595,99.02
2020-01-05 17:00:00,2020-01-05 18:00:00,10011,Traralgon,,13.985,0.197,4.995,16.448,10.75,0.047,1.324,43.509,34.482,1.511,14.523,64.593
2020-01-05 18:00:00,2020-01-05 19:00:00,10011,Traralgon,,14.15,0.205,5.809,13.922,12.235,0.006,1.48,62.876,27.087,1.615,14.211,66.442
2020-01-05 19:00:00,2020-01-05 20:00:00,10011,Traralgon,,13.884,0.194,5.416,12.921,11.824,-0.019,1.391,58.882,27.498,1.53,13.639,64.839
2020-01-05 20:00:00,2020-01-05 21:00:00,10011,Traralgon,,11.234,0.186,4.888,15.61,2.533,-0.039,1.684,64.19,24.894,1.827,12.959,66.274
2020-01-05 21:00:00,2020-01-05 22:00:00,10011,Traralgon,,13.062,0.188,6.532,12.709,5.822,-0.005,1.426,83.341,28.132,1.559,12.67,86.719
2020-01-05 22:00:00,2020-01-05 23:00:00,10011,Traralgon,,16.435,0.193,7.213,10.622,3.862,-0.042,0.866,58.761,31.626,0.981,12.592,70.243
2020-01-05 23:00:00,2020-01-06 00:00:00,10011,Traralgon,,23.614,0.24,6.487,11.145,3.311,0.028,1.119,44.464,25.952,1.219,11.987,57.344
2020-01-06 00:00:00,2020-01-06 01:00:00,10011,Traralgon,,,,,,5.276,,0.811,49.756,50.56,1.068,11.868,116.174
2020-01-06 01:00:00,2020-01-06 02:00:00,10011,Traralgon,,69.881,0.314,4.95,14.007,11.768,0.097,1.257,84.381,31.71,1.413,12.072,88.288
2020-01-06 02:00:00,2020-01-06 03:00:00,10011,Traralgon,,73.322,0.35,4.569,14.47,13.859,0.028,1.313,69.72,26.601,1.44,12.225,72.435
2020-01-06 03:00:00,2020-01-06 04:00:00,10011,Traralgon,,56.308,0.323,5.708,11.018,7.914,0.081,1.323,60.953,26.447,1.437,12.167,67.353
2020-01-06 04:00:00,2020-01-06 05:00:00,10011,Traralgon,,152.4,0.572,6.929,9.735,22.566,0.133,1.549,55.568,27.324,1.686,12.108,64.339
2020-01-06 05:00:00,2020-01-06 06:00:00,10011,Traralgon,,854.769,2.06,10.05,7.82,117.832,0.173,1.713,78.004,24.45,1.849,12.008,79.481
2020-01-06 06:00:00,2020-01-06 07:00:00,10011,Traralgon,,1386.639,3.091,13.463,4.979,191.694,0.18,1.301,103.659,27.159,1.425,12.087,103.254
2020-01-06 07:00:00,2020-01-06 08:00:00,10011,Traralgon,,1573.914,3.415,13.472,4.227,209.258,0.219,0.91,124.049,35.526,1.049,12.305,132.985
2020-01-06 08:00:00,2020-01-06 09:00:00,10011,Traralgon,,1819.352,3.875,13.928,4.069,236.731,0.204,0.654,187.742,30.417,0.722,12.429,189.295
2020-01-06 09:00:00,2020-01-06 10:00:00,10011,Traralgon,,2113.51,4.493,16.402,5.678,271.505,0.239,0.599,251.668,37.018,0.709,12.681,243.149
2020-01-06 10:00:00,2020-01-06 11:00:00,10011,Traralgon,,1994.118,4.305,16.332,3.487,259.115,0.335,1.101,267.127,24.232,1.19,12.876,266.352
2020-01-06 11:00:00,2020-01-06 12:00:00,10011,Traralgon,,2235.978,4.963,16.892,5.634,274.541,0.29,1.108,256.146,30.145,1.246,13.539,256.181
2020-01-06 12:00:00,2020-01-06 13:00:00,10011,Traralgon,142.035,2903.984,6.125,20.768,10.693,373.906,0.351,1.226,245.859,27.68,1.349,14.88,244.505
2020-01-06 13:00:00,2020-01-06 14:00:00,10011,Traralgon,247.21,2698.335,5.533,16.797,21.22,346.983,0.477,1.711,235.229,25.414,1.876,15.859,234.393
2020-01-06 14:00:00,2020-01-06 15:00:00,10011,Traralgon,300.333,2563.899,5.291,15.399,28.621,338.03,0.326,2.188,257.399,24.852,2.37,16.523,257.256
2020-01-06 15:00:00,2020-01-06 16:00:00,10011,Traralgon,320.314,2030.775,4.853,17.322,18.943,275.17,0.356,2.507,263.173,22.361,2.672,15.3,261.992
2020-01-06 16:00:00,2020-01-06 17:00:00,10011,Traralgon,310.544,1078.902,2.638,13.234,23.5,135.084,0.799,2.525,272.722,20.957,2.662,15.201,271.85
2020-01-06 17:00:00,2020-01-06 18:00:00,10011,Traralgon,237.911,535.314,1.33,13.939,31.378,45.5,2.232,2.607,261.782,25.276,2.811,15.21,259.951
2020-01-06 18:00:00,2020-01-06 19:00:00,10011,Traralgon,167.532,874.912,2.026,14.142,36.99,109.658,1.079,2.37,258.347,20.915,2.514,14.904,257.503
2020-01-06 19:00:00,2020-01-06 20:00:00,10011,Traralgon,143.037,1092.594,2.591,15.956,28.037,155.072,1.241,1.892,263.451,20.021,1.993,14.86,262.931
2020-01-06 20:00:00,2020-01-06 21:00:00,10011,Traralgon,147.817,1127.531,2.685,13.587,26.177,167.742,1.227,1.903,268.418,20.86,2.017,14.887,268.578
2020-01-06 21:00:00,2020-01-06 22:00:00,10011,Traralgon,151.706,1040.342,2.53,9.692,29.927,149.53,0.359,1.858,263.772,21.284,1.968,14.888,263.128
2020-01-06 22:00:00,2020-01-06 23:00:00,10011,Traralgon,147.936,1010.701,2.443,14.855,18.399,142.311,1.954,1.525,253.52,22.083,1.62,14.891,253.774
2020-01-06 23:00:00,2020-01-07 00:00:00,10011,Traralgon,145.579,983.67,2.504,18.906,12.477,128.265,3.574,1.174,268.84,25.487,1.275,14.878,267.873
2020-01-07 00:00:00,2020-01-07 01:00:00,10011,Traralgon,146.056,,,,,122.326,,1.688,268.707,23.338,1.805,14.918,269.071
2020-01-07 01:00:00,2020-01-07 02:00:00,10011,Traralgon,142.262,861.644,2.562,12.645,11.946,111.767,2.6,1.219,281.736,27.621,1.346,15.018,277.818
2020-01-07 02:00:00,2020-01-07 03:00:00,10011,Traralgon,134.846,738.267,2.374,9.614,12.4,94.422,1.448,2.084,259.617,20.824,2.201,15.004,260.012
2020-01-07 03:00:00,2020-01-07 04:00:00,10011,Traralgon,118.363,646.417,2.201,8.386,11.306,82.533,1.328,1.951,267.253,20.043,2.054,15.07,266.423
2020-01-07 04:00:00,2020-01-07 05:00:00,10011,Traralgon,104.153,558.647,2.085,7.295,9.847,66.062,0.562,1.187,266.389,31.683,1.305,15.194,259.867
2020-01-07 05:00:00,2020-01-07 06:00:00,10011,Traralgon,88.061,470.794,1.921,7.83,8.178,53.304,0.672,1.539,253.879,24.601,1.653,15.296,253.993
2020-01-07 06:00:00,2020-01-07 07:00:00,10011,Traralgon,74.997,452.412,1.805,8.071,7.751,54.719,0.426,2.05,257.716,20.737,2.17,15.739,257.351
2020-01-07 07:00:00,2020-01-07 08:00:00,10011,Traralgon,,382.378,1.581,8.15,7.877,45.086,0.65,2.121,269.742,21.873,2.249,16.392,269.813
2020-01-07 08:00:00,2020-01-07 09:00:00,10011,Traralgon,62.612,262.797,1.229,5.698,11.657,28.572,0.628,2.241,251.434,22.443,2.398,17.536,251.424
2020-01-07 09:00:00,2020-01-07 10:00:00,10011,Traralgon,54.354,177.48,0.934,4.319,16.21,14.79,0.413,1.98,247.833,25.351,2.144,18.671,247.408
2020-01-07 10:00:00,2020-01-07 11:00:00,10011,Traralgon,45.397,200.489,0.986,7.166,17.779,19.458,0.407,1.709,257.236,26.123,1.871,19.271,257.792
2020-01-07 11:00:00,2020-01-07 12:00:00,10011,Traralgon,39.572,225.783,1.056,6.598,21.769,26.329,0.424,1.643,268.247,30.976,1.865,20.199,267.419
2020-01-07 12:00:00,2020-01-07 13:00:00,10011,Traralgon,36.475,279.441,1.254,6.17,28.791,35.585,0.402,1.843,256.757,35.463,2.172,21.319,256.353
2020-01-07 13:00:00,2020-01-07 14:00:00,10011,Traralgon,39.815,315.212,1.443,5.494,34.71,44.148,0.358,2.151,241.617,30.969,2.455,22.132,244.577
2020-01-07 14:00:00,2020-01-07 15:00:00,10011,Traralgon,46.952,482.836,1.838,4.73,39.631,85.343,0.336,3.239,228.241,23.467,3.493,22.98,228.691
2020-01-07 15:00:00,2020-01-07 16:00:00,10011,Traralgon,,696.679,2.232,4.849,40.22,123.076,0.304,3.205,222.357,18.88,3.365,22.068,223.056
2020-01-07 16:00:00,2020-01-07 17:00:00,10011,Traralgon,,720.937,2.043,5.472,40.328,127.314,0.298,2.774,228.585,21.83,2.975,21.29,229.446
