datetime_AEST,datetime_local,location_id,location_name,BPM2.5
2020-03-17 00:00:00,2020-03-17 01:00:00,10239,Melbourne CBD,9.061
2020-03-17 01:00:00,2020-03-17 02:00:00,10239,Melbourne CBD,8.122
2020-03-17 02:00:00,2020-03-17 03:00:00,10239,Melbourne CBD,9.578
2020-03-17 03:00:00,2020-03-17 04:00:00,10239,Melbourne CBD,5.75
2020-03-17 04:00:00,2020-03-17 05:00:00,10239,Melbourne CBD,8.672
2020-03-17 05:00:00,2020-03-17 06:00:00,10239,Melbourne CBD,8.667
2020-03-17 06:00:00,2020-03-17 07:00:00,10239,Melbourne CBD,3.995
2020-03-17 07:00:00,2020-03-17 08:00:00,10239,Melbourne CBD,8.972
2020-03-17 08:00:00,2020-03-17 09:00:00,10239,Melbourne CBD,11.144
2020-03-17 09:00:00,2020-03-17 10:00:00,10239,Melbourne CBD,8.267
2020-03-17 10:00:00,2020-03-17 11:00:00,10239,Melbourne CBD,11.167
2020-03-17 11:00:00,2020-03-17 12:00:00,10239,Melbourne CBD,5.255
2020-03-17 12:00:00,2020-03-17 13:00:00,10239,Melbourne CBD,5.022
2020-03-17 13:00:00,2020-03-17 14:00:00,10239,Melbourne CBD,7.378
2020-03-17 14:00:00,2020-03-17 15:00:00,10239,Melbourne CBD,2.628
2020-03-17 15:00:00,2020-03-17 16:00:00,10239,Melbourne CBD,2.278
2020-03-17 16:00:00,2020-03-17 17:00:00,10239,Melbourne CBD,0.028
2020-03-17 17:00:00,2020-03-17 18:00:00,10239,Melbourne CBD,4.683
2020-03-17 18:00:00,2020-03-17 19:00:00,10239,Melbourne CBD,4.928
2020-03-17 19:00:00,2020-03-17 20:00:00,10239,Melbourne CBD,4.65
2020-03-17 20:00:00,2020-03-17 21:00:00,10239,Melbourne CBD,3.339
2020-03-17 21:00:00,2020-03-17 22:00:00,10239,Melbourne CBD,-0.25
2020-03-17 22:00:00,2020-03-17 23:00:00,10239,Melbourne CBD,3.761
2020-03-17 23:00:00,2020-03-18 00:00:00,10239,Melbourne CBD,1.728
2020-03-18 00:00:00,2020-03-18 01:00:00,10239,Melbourne CBD,0.139
2020-03-18 01:00:00,2020-03-18 02:00:00,10239,Melbourne CBD,-4.278
2020-03-18 02:00:00,2020-03-18 03:00:00,10239,Melbourne CBD,5.522
2020-03-18 03:00:00,2020-03-18 04:00:00,10239,Melbourne CBD,-0.244
2020-03-18 04:00:00,2020-03-18 05:00:00,10239,Melbourne CBD,9.678
2020-03-18 05:00:00,2020-03-18 06:00:00,10239,Melbourne CBD,3.989
2020-03-18 06:00:00,2020-03-18 07:00:00,10239,Melbourne CBD,2.122
2020-03-18 07:00:00,2020-03-18 08:00:00,10239,Melbourne CBD,1.494
2020-03-18 08:00:00,2020-03-18 09:00:00,10239,Melbourne CBD,1.783
2020-03-18 09:00:00,2020-03-18 10:00:00,10239,Melbourne CBD,7.75
2020-03-18 10:00:00,2020-03-18 11:00:00,10239,Melbourne CBD,5.644
2020-03-18 11:00:00,2020-03-18 12:00:00,10239,Melbourne CBD,5.389
2020-03-18 12:00:00,2020-03-18 13:00:00,10239,Melbourne CBD,5.172
2020-03-18 13:00:00,2020-03-18 14:00:00,10239,Melbourne CBD,4.572
2020-03-18 14:00:00,2020-03-18 15:00:00,10239,Melbourne CBD,0.883
2020-03-18 15:00:00,2020-03-18 16:00:00,10239,Melbourne CBD,7.144
2020-03-18 16:00:00,2020-03-18 17:00:00,10239,Melbourne CBD,3.839
2020-03-18 17:00:00,2020-03-18 18:00:00,10239,Melbourne CBD,4.733
2020-03-18 18:00:00,2020-03-18 19:00:00,10239,Melbourne CBD,2.689
2020-03-18 19:00:00,2020-03-18 20:00:00,10239,Melbourne CBD,6.567
2020-03-18 20:00:00,2020-03-18 21:00:00,10239,Melbourne CBD,5.933
2020-03-18 21:00:00,2020-03-18 22:00:00,10239,Melbourne CBD,-0.35
2020-03-18 22:00:00,2020-03-18 23:00:00,10239,Melbourne CBD,6.878
2020-03-18 23:00:00,2020-03-19 00:00:00,10239,Melbourne CBD,8.011
2020-03-19 00:00:00,2020-03-19 01:00:00,10239,Melbourne CBD,3.789
2020-03-19 01:00:00,2020-03-19 02:00:00,10239,Melbourne CBD,9.972
2020-03-19 02:00:00,2020-03-19 03:00:00,10239,Melbourne CBD,8.906
2020-03-19 03:00:00,2020-03-19 04:00:00,10239,Melbourne CBD,6.483
2020-03-19 04:00:00,2020-03-19 05:00:00,10239,Melbourne CBD,1.011
2020-03-19 05:00:00,2020-03-19 06:00:00,10239,Melbourne CBD,8.572
2020-03-19 06:00:00,2020-03-19 07:00:00,10239,Melbourne CBD,10.528
2020-03-19 07:00:00,2020-03-19 08:00:00,10239,Melbourne CBD,8.65
2020-03-19 08:00:00,2020-03-19 09:00:00,10239,Melbourne CBD,2.75
2020-03-19 09:00:00,2020-03-19 10:00:00,10239,Melbourne CBD,7.033
2020-03-19 10:00:00,2020-03-19 11:00:00,10239,Melbourne CBD,11.961
2020-03-19 11:00:00,2020-03-19 12:00:00,10239,Melbourne CBD,10.511
2020-03-19 12:00:00,2020-03-19 13:00:00,10239,Melbourne CBD,3.339
2020-03-19 13:00:00,2020-03-19 14:00:00,10239,Melbourne CBD,5.089
2020-03-19 14:00:00,2020-03-19 15:00:00,10239,Melbourne CBD,1.994
2020-03-19 15:00:00,2020-03-19 16:00:00,10239,Melbourne CBD,6.233
2020-03-19 16:00:00,2020-03-19 17:00:00,10239,Melbourne CBD,3.622
2020-03-19 17:00:00,2020-03-19 18:00:00,10239,Melbourne CBD,5.811
2020-03-19 18:00:00,2020-03-19 19:00:00,10239,Melbourne CBD,7.644
2020-03-19 19:00:00,2020-03-19 20:00:00,10239,Melbourne CBD,-0.122
2020-03-19 20:00:00,2020-03-19 21:00:00,10239,Melbourne CBD,6.217
2020-03-19 21:00:00,2020-03-19 22:00:00,10239,Melbourne CBD,6.367
2020-03-19 22:00:00,2020-03-19 23:00:00,10239,Melbourne CBD,7.311
2020-03-19 23:00:00,2020-03-20 00:00:00,10239,Melbourne CBD,4.989
2020-03-20 00:00:00,2020-03-20 01:00:00,10239,Melbourne CBD,4.461
2020-03-20 01:00:00,2020-03-20 02:00:00,10239,Melbourne CBD,1.883
2020-03-20 02:00:00,2020-03-20 03:00:00,10239,Melbourne CBD,-1.683
2020-03-20 03:00:00,2020-03-20 04:00:00,10239,Melbourne CBD,4.217
2020-03-20 04:00:00,2020-03-20 05:00:00,10239,Melbourne CBD,1.461
2020-03-20 05:00:00,2020-03-20 06:00:00,10239,Melbourne CBD,5.767
2020-03-20 06:00:00,2020-03-20 07:00:00,10239,Melbourne CBD,6.755
2020-03-20 07:00:00,2020-03-20 08:00:00,10239,Melbourne CBD,6.233
2020-03-20 08:00:00,2020-03-20 09:00:00,10239,Melbourne CBD,13.572
2020-03-20 09:00:00,2020-03-20 10:00:00,10239,Melbourne CBD,10.539
2020-03-20 10:00:00,2020-03-20 11:00:00,10239,Melbourne CBD,3.85
2020-03-20 11:00:00,2020-03-20 12:00:00,10239,Melbourne CBD,2.706
2020-03-20 12:00:00,2020-03-20 13:00:00,10239,Melbourne CBD,8.906
2020-03-20 13:00:00,2020-03-20 14:00:00,10239,Melbourne CBD,12.433
2020-03-20 14:00:00,2020-03-20 15:00:00,10239,Melbourne CBD,10.95
2020-03-20 15:00:00,2020-03-20 16:00:00,10239,Melbourne CBD,4.372
2020-03-20 16:00:00,2020-03-20 17:00:00,10239,Melbourne CBD,9.005
2020-03-20 17:00:00,2020-03-20 18:00:00,10239,Melbourne CBD,9.605
2020-03-20 18:00:00,2020-03-20 19:00:00,10239,Melbourne CBD,4.767
2020-03-20 19:00:00,2020-03-20 20:00:00,10239,Melbourne CBD,2.039
2020-03-20 20:00:00,2020-03-20 21:00:00,10239,Melbourne CBD,3.544
2020-03-20 21:00:00,2020-03-20 22:00:00,10239,Melbourne CBD,2.645
2020-03-20 22:00:00,2020-03-20 23:00:00,10239,Melbourne CBD,5.25
2020-03-20 23:00:00,2020-03-21 00:00:00,10239,Melbourne CBD,-1.633
2020-03-21 00:00:00,2020-03-21 01:00:00,10239,Melbourne CBD,2.878
2020-03-21 01:00:00,2020-03-21 02:00:00,10239,Melbourne CBD,-1.005
2020-03-21 02:00:00,2020-03-21 03:00:00,10239,Melbourne CBD,4.945
2020-03-21 03:00:00,2020-03-21 04:00:00,10239,Melbourne CBD,3.072
2020-03-21 04:00:00,2020-03-21 05:00:00,10239,Melbourne CBD,11.15
2020-03-21 05:00:00,2020-03-21 06:00:00,10239,Melbourne CBD,3.422
2020-03-21 06:00:00,2020-03-21 07:00:00,10239,Melbourne CBD,7.422
2020-03-21 07:00:00,2020-03-21 08:00:00,10239,Melbourne CBD,5.606
2020-03-21 08:00:00,2020-03-21 09:00:00,10239,Melbourne CBD,7.35
2020-03-21 09:00:00,2020-03-21 10:00:00,10239,Melbourne CBD,12.272
2020-03-21 10:00:00,2020-03-21 11:00:00,10239,Melbourne CBD,11.322
2020-03-21 11:00:00,2020-03-21 12:00:00,10239,Melbourne CBD,11.917
2020-03-21 12:00:00,2020-03-21 13:00:00,10239,Melbourne CBD,10.311
2020-03-21 13:00:00,2020-03-21 14:00:00,10239,Melbourne CBD,14.322
2020-03-21 14:00:00,2020-03-21 15:00:00,10239,Melbourne CBD,10.644
2020-03-21 15:00:00,2020-03-21 16:00:00,10239,Melbourne CBD,6.711
2020-03-21 16:00:00,2020-03-21 17:00:00,10239,Melbourne CBD,4.917
2020-03-21 17:00:00,2020-03-21 18:00:00,10239,Melbourne CBD,5.511
2020-03-21 18:00:00,2020-03-21 19:00:00,10239,Melbourne CBD,10.25
2020-03-21 19:00:00,2020-03-21 20:00:00,10239,Melbourne CBD,5.461
2020-03-21 20:00:00,2020-03-21 21:00:00,10239,Melbourne CBD,3.478
2020-03-21 21:00:00,2020-03-21 22:00:00,10239,Melbourne CBD,6.356
2020-03-21 22:00:00,2020-03-21 23:00:00,10239,Melbourne CBD,6.928
2020-03-21 23:00:00,2020-03-22 00:00:00,10239,Melbourne CBD,2.761
2020-03-22 00:00:00,2020-03-22 01:00:00,10239,Melbourne CBD,14.117
2020-03-22 01:00:00,2020-03-22 02:00:00,10239,Melbourne CBD,5.772
2020-03-22 02:00:00,2020-03-22 03:00:00,10239,Melbourne CBD,6.756
2020-03-22 03:00:00,2020-03-22 04:00:00,10239,Melbourne CBD,3.1
2020-03-22 04:00:00,2020-03-22 05:00:00,10239,Melbourne CBD,5.094
2020-03-22 05:00:00,2020-03-22 06:00:00,10239,Melbourne CBD,3.917
2020-03-22 06:00:00,2020-03-22 07:00:00,10239,Melbourne CBD,8.583
2020-03-22 07:00:00,2020-03-22 08:00:00,10239,Melbourne CBD,2.25
2020-03-22 08:00:00,2020-03-22 09:00:00,10239,Melbourne CBD,3.478
2020-03-22 09:00:00,2020-03-22 10:00:00,10239,Melbourne CBD,8.122
2020-03-22 10:00:00,2020-03-22 11:00:00,10239,Melbourne CBD,3.883
2020-03-22 11:00:00,2020-03-22 12:00:00,10239,Melbourne CBD,8.039
2020-03-22 12:00:00,2020-03-22 13:00:00,10239,Melbourne CBD,7.856
2020-03-22 13:00:00,2020-03-22 14:00:00,10239,Melbourne CBD,6.506
2020-03-22 14:00:00,2020-03-22 15:00:00,10239,Melbourne CBD,6.533
2020-03-22 15:00:00,2020-03-22 16:00:00,10239,Melbourne CBD,3.839
2020-03-22 16:00:00,2020-03-22 17:00:00,10239,Melbourne CBD,-0.539
2020-03-22 17:00:00,2020-03-22 18:00:00,10239,Melbourne CBD,-0.611
2020-03-22 18:00:00,2020-03-22 19:00:00,10239,Melbourne CBD,1.722
2020-03-22 19:00:00,2020-03-22 20:00:00,10239,Melbourne CBD,-5.14
2020-03-22 20:00:00,2020-03-22 21:00:00,10239,Melbourne CBD,3.856
2020-03-22 21:00:00,2020-03-22 22:00:00,10239,Melbourne CBD,3.617
2020-03-22 22:00:00,2020-03-22 23:00:00,10239,Melbourne CBD,3.789
2020-03-22 23:00:00,2020-03-23 00:00:00,10239,Melbourne CBD,5.1
2020-03-23 00:00:00,2020-03-23 01:00:00,10239,Melbourne CBD,2.939
2020-03-23 01:00:00,2020-03-23 02:00:00,10239,Melbourne CBD,4.222
2020-03-23 02:00:00,2020-03-23 03:00:00,10239,Melbourne CBD,5.906
2020-03-23 03:00:00,2020-03-23 04:00:00,10239,Melbourne CBD,5.639
2020-03-23 04:00:00,2020-03-23 05:00:00,10239,Melbourne CBD,4.711
2020-03-23 05:00:00,2020-03-23 06:00:00,10239,Melbourne CBD,1.567
2020-03-23 06:00:00,2020-03-23 07:00:00,10239,Melbourne CBD,1.206
2020-03-23 07:00:00,2020-03-23 08:00:00,10239,Melbourne CBD,1.489
2020-03-23 08:00:00,2020-03-23 09:00:00,10239,Melbourne CBD,1.455
2020-03-23 09:00:00,2020-03-23 10:00:00,10239,Melbourne CBD,6.978
2020-03-23 10:00:00,2020-03-23 11:00:00,10239,Melbourne CBD,5.706
2020-03-23 11:00:00,2020-03-23 12:00:00,10239,Melbourne CBD,11.744
2020-03-23 12:00:00,2020-03-23 13:00:00,10239,Melbourne CBD,9.578
2020-03-23 13:00:00,2020-03-23 14:00:00,10239,Melbourne CBD,5.267
2020-03-23 14:00:00,2020-03-23 15:00:00,10239,Melbourne CBD,8.378
2020-03-23 15:00:00,2020-03-23 16:00:00,10239,Melbourne CBD,9.8
2020-03-23 16:00:00,2020-03-23 17:00:00,10239,Melbourne CBD,2.895
2020-03-23 17:00:00,2020-03-23 18:00:00,10239,Melbourne CBD,4.133
2020-03-23 18:00:00,2020-03-23 19:00:00,10239,Melbourne CBD,2.389
2020-03-23 19:00:00,2020-03-23 20:00:00,10239,Melbourne CBD,-5.372
2020-03-23 20:00:00,2020-03-23 21:00:00,10239,Melbourne CBD,0.089
2020-03-23 21:00:00,2020-03-23 22:00:00,10239,Melbourne CBD,2.783
2020-03-23 22:00:00,2020-03-23 23:00:00,10239,Melbourne CBD,1.322
2020-03-23 23:00:00,2020-03-24 00:00:00,10239,Melbourne CBD,0.728
2020-03-24 00:00:00,2020-03-24 01:00:00,10239,Melbourne CBD,-0.194
2020-03-24 01:00:00,2020-03-24 02:00:00,10239,Melbourne CBD,2.266
2020-03-24 02:00:00,2020-03-24 03:00:00,10239,Melbourne CBD,-2.922
2020-03-24 03:00:00,2020-03-24 04:00:00,10239,Melbourne CBD,1.672
2020-03-24 04:00:00,2020-03-24 05:00:00,10239,Melbourne CBD,2.922
2020-03-24 05:00:00,2020-03-24 06:00:00,10239,Melbourne CBD,2.767
2020-03-24 06:00:00,2020-03-24 07:00:00,10239,Melbourne CBD,3.489
2020-03-24 07:00:00,2020-03-24 08:00:00,10239,Melbourne CBD,5.383
2020-03-24 08:00:00,2020-03-24 09:00:00,10239,Melbourne CBD,5.494
2020-03-24 09:00:00,2020-03-24 10:00:00,10239,Melbourne CBD,6.483
2020-03-24 10:00:00,2020-03-24 11:00:00,10239,Melbourne CBD,12.417
2020-03-24 11:00:00,2020-03-24 12:00:00,10239,Melbourne CBD,11.328
2020-03-24 12:00:00,2020-03-24 13:00:00,10239,Melbourne CBD,6.178
2020-03-24 13:00:00,2020-03-24 14:00:00,10239,Melbourne CBD,6.4
2020-03-24 14:00:00,2020-03-24 15:00:00,10239,Melbourne CBD,5.072
2020-03-24 15:00:00,2020-03-24 16:00:00,10239,Melbourne CBD,1.839
2020-03-24 16:00:00,2020-03-24 17:00:00,10239,Melbourne CBD,1.111
2020-03-24 17:00:00,2020-03-24 18:00:00,10239,Melbourne CBD,-1.561
2020-03-24 18:00:00,2020-03-24 19:00:00,10239,Melbourne CBD,3.978
2020-03-24 19:00:00,2020-03-24 20:00:00,10239,Melbourne CBD,2.167
2020-03-24 20:00:00,2020-03-24 21:00:00,10239,Melbourne CBD,0.8
2020-03-24 21:00:00,2020-03-24 22:00:00,10239,Melbourne CBD,-8.387
2020-03-24 22:00:00,2020-03-24 23:00:00,10239,Melbourne CBD,1.1
2020-03-24 23:00:00,2020-03-25 00:00:00,10239,Melbourne CBD,5.017
2020-03-25 00:00:00,2020-03-25 01:00:00,10239,Melbourne CBD,-0.322
2020-03-25 01:00:00,2020-03-25 02:00:00,10239,Melbourne CBD,-0.878
2020-03-25 02:00:00,2020-03-25 03:00:00,10239,Melbourne CBD,-0.122
2020-03-25 03:00:00,2020-03-25 04:00:00,10239,Melbourne CBD,2.294
2020-03-25 04:00:00,2020-03-25 05:00:00,10239,Melbourne CBD,2.511
2020-03-25 05:00:00,2020-03-25 06:00:00,10239,Melbourne CBD,0.761
2020-03-25 06:00:00,2020-03-25 07:00:00,10239,Melbourne CBD,-0.506
2020-03-25 07:00:00,2020-03-25 08:00:00,10239,Melbourne CBD,6.706
2020-03-25 08:00:00,2020-03-25 09:00:00,10239,Melbourne CBD,1.595
2020-03-25 09:00:00,2020-03-25 10:00:00,10239,Melbourne CBD,4.361
2020-03-25 10:00:00,2020-03-25 11:00:00,10239,Melbourne CBD,4.567
2020-03-25 11:00:00,2020-03-25 12:00:00,10239,Melbourne CBD,4.506
2020-03-25 12:00:00,2020-03-25 13:00:00,10239,Melbourne CBD,9.606
2020-03-25 13:00:00,2020-03-25 14:00:00,10239,Melbourne CBD,11.261
2020-03-25 14:00:00,2020-03-25 15:00:00,10239,Melbourne CBD,-0.683
2020-03-25 15:00:00,2020-03-25 16:00:00,10239,Melbourne CBD,3.078
2020-03-25 16:00:00,2020-03-25 17:00:00,10239,Melbourne CBD,1.972
2020-03-25 17:00:00,2020-03-25 18:00:00,10239,Melbourne CBD,4.428
2020-03-25 18:00:00,2020-03-25 19:00:00,10239,Melbourne CBD,1.095
2020-03-25 19:00:00,2020-03-25 20:00:00,10239,Melbourne CBD,4.022
2020-03-25 20:00:00,2020-03-25 21:00:00,10239,Melbourne CBD,2.572
2020-03-25 21:00:00,2020-03-25 22:00:00,10239,Melbourne CBD,-0.761
2020-03-25 22:00:00,2020-03-25 23:00:00,10239,Melbourne CBD,0.822
2020-03-25 23:00:00,2020-03-26 00:00:00,10239,Melbourne CBD,-1.839
2020-03-26 00:00:00,2020-03-26 01:00:00,10239,Melbourne CBD,-5.011
2020-03-26 01:00:00,2020-03-26 02:00:00,10239,Melbourne CBD,-2.867
2020-03-26 02:00:00,2020-03-26 03:00:00,10239,Melbourne CBD,0.544
2020-03-26 03:00:00,2020-03-26 04:00:00,10239,Melbourne CBD,0.422
2020-03-26 04:00:00,2020-03-26 05:00:00,10239,Melbourne CBD,2.878
2020-03-26 05:00:00,2020-03-26 06:00:00,10239,Melbourne CBD,0.311
2020-03-26 06:00:00,2020-03-26 07:00:00,10239,Melbourne CBD,10.067
2020-03-26 07:00:00,2020-03-26 08:00:00,10239,Melbourne CBD,2.383
2020-03-26 08:00:00,2020-03-26 09:00:00,10239,Melbourne CBD,
2020-03-26 09:00:00,2020-03-26 10:00:00,10239,Melbourne CBD,
2020-03-26 10:00:00,2020-03-26 11:00:00,10239,Melbourne CBD,
2020-03-26 11:00:00,2020-03-26 12:00:00,10239,Melbourne CBD,
2020-03-26 12:00:00,2020-03-26 13:00:00,10239,Melbourne CBD,
2020-03-26 13:00:00,2020-03-26 14:00:00,10239,Melbourne CBD,
2020-03-26 14:00:00,2020-03-26 15:00:00,10239,Melbourne CBD,
2020-03-26 15:00:00,2020-03-26 16:00:00,10239,Melbourne CBD,
2020-03-26 16:00:00,2020-03-26 17:00:00,10239,Melbourne CBD,
2020-03-26 17:00:00,2020-03-26 18:00:00,10239,Melbourne CBD,
2020-03-26 18:00:00,2020-03-26 19:00:00,10239,Melbourne CBD,
2020-03-26 19:00:00,2020-03-26 20:00:00,10239,Melbourne CBD,
2020-03-26 20:00:00,2020-03-26 21:00:00,10239,Melbourne CBD,
2020-03-26 21:00:00,2020-03-26 22:00:00,10239,Melbourne CBD,
2020-03-26 22:00:00,2020-03-26 23:00:00,10239,Melbourne CBD,
2020-03-26 23:00:00,2020-03-27 00:00:00,10239,Melbourne CBD,
2020-03-27 00:00:00,2020-03-27 01:00:00,10239,Melbourne CBD,
2020-03-27 01:00:00,2020-03-27 02:00:00,10239,Melbourne CBD,
2020-03-27 02:00:00,2020-03-27 03:00:00,10239,Melbourne CBD,
2020-03-27 03:00:00,2020-03-27 04:00:00,10239,Melbourne CBD,
2020-03-27 04:00:00,2020-03-27 05:00:00,10239,Melbourne CBD,
2020-03-27 05:00:00,2020-03-27 06:00:00,10239,Melbourne CBD,
2020-03-27 06:00:00,2020-03-27 07:00:00,10239,Melbourne CBD,
2020-03-27 07:00:00,2020-03-27 08:00:00,10239,Melbourne CBD,
2020-03-27 08:00:00,2020-03-27 09:00:00,10239,Melbourne CBD,
2020-03-27 09:00:00,2020-03-27 10:00:00,10239,Melbourne CBD,
2020-03-27 10:00:00,2020-03-27 11:00:00,10239,Melbourne CBD,
2020-03-27 11:00:00,2020-03-27 12:00:00,10239,Melbourne CBD,
2020-03-27 12:00:00,2020-03-27 13:00:00,10239,Melbourne CBD,
2020-03-27 13:00:00,2020-03-27 14:00:00,10239,Melbourne CBD,
2020-03-27 14:00:00,2020-03-27 15:00:00,10239,Melbourne CBD,
2020-03-27 15:00:00,2020-03-27 16:00:00,10239,Melbourne CBD,
2020-03-27 16:00:00,2020-03-27 17:00:00,10239,Melbourne CBD,
2020-03-27 17:00:00,2020-03-27 18:00:00,10239,Melbourne CBD,
2020-03-27 18:00:00,2020-03-27 19:00:00,10239,Melbourne CBD,
2020-03-27 19:00:00,2020-03-27 20:00:00,10239,Melbourne CBD,
2020-03-27 20:00:00,2020-03-27 21:00:00,10239,Melbourne CBD,
2020-03-27 21:00:00,2020-03-27 22:00:00,10239,Melbourne CBD,
2020-03-27 22:00:00,2020-03-27 23:00:00,10239,Melbourne CBD,
2020-03-27 23:00:00,2020-03-28 00:00:00,10239,Melbourne CBD,
2020-03-28 00:00:00,2020-03-28 01:00:00,10239,Melbourne CBD,
2020-03-28 01:00:00,2020-03-28 02:00:00,10239,Melbourne CBD,
2020-03-28 02:00:00,2020-03-28 03:00:00,10239,Melbourne CBD,
2020-03-28 03:00:00,2020-03-28 04:00:00,10239,Melbourne CBD,
2020-03-28 04:00:00,2020-03-28 05:00:00,10239,Melbourne CBD,
2020-03-28 05:00:00,2020-03-28 06:00:00,10239,Melbourne CBD,
2020-03-28 06:00:00,2020-03-28 07:00:00,10239,Melbourne CBD,
2020-03-28 07:00:00,2020-03-28 08:00:00,10239,Melbourne CBD,
2020-03-28 08:00:00,2020-03-28 09:00:00,10239,Melbourne CBD,
2020-03-28 09:00:00,2020-03-28 10:00:00,10239,Melbourne CBD,
2020-03-28 10:00:00,2020-03-28 11:00:00,10239,Melbourne CBD,
2020-03-28 11:00:00,2020-03-28 12:00:00,10239,Melbourne CBD,
2020-03-28 12:00:00,2020-03-28 13:00:00,10239,Melbourne CBD,
2020-03-28 13:00:00,2020-03-28 14:00:00,10239,Melbourne CBD,
2020-03-28 14:00:00,2020-03-28 15:00:00,10239,Melbourne CBD,
2020-03-28 15:00:00,2020-03-28 16:00:00,10239,Melbourne CBD,
2020-03-28 16:00:00,2020-03-28 17:00:00,10239,Melbourne CBD,
2020-03-28 17:00:00,2020-03-28 18:00:00,10239,Melbourne CBD,
2020-03-28 18:00:00,2020-03-28 19:00:00,10239,Melbourne CBD,
2020-03-28 19:00:00,2020-03-28 20:00:00,10239,Melbourne CBD,
2020-03-28 20:00:00,2020-03-28 21:00:00,10239,Melbourne CBD,
2020-03-28 21:00:00,2020-03-28 22:00:00,10239,Melbourne CBD,
2020-03-28 22:00:00,2020-03-28 23:00:00,10239,Melbourne CBD,
2020-03-28 23:00:00,2020-03-29 00:00:00,10239,Melbourne CBD,
2020-03-29 00:00:00,2020-03-29 01:00:00,10239,Melbourne CBD,
2020-03-29 01:00:00,2020-03-29 02:00:00,10239,Melbourne CBD,
2020-03-29 02:00:00,2020-03-29 03:00:00,10239,Melbourne CBD,
2020-03-29 03:00:00,2020-03-29 04:00:00,10239,Melbourne CBD,
2020-03-29 04:00:00,2020-03-29 05:00:00,10239,Melbourne CBD,
2020-03-29 05:00:00,2020-03-29 06:00:00,10239,Melbourne CBD,
2020-03-29 06:00:00,2020-03-29 07:00:00,10239,Melbourne CBD,
2020-03-29 07:00:00,2020-03-29 08:00:00,10239,Melbourne CBD,
2020-03-29 08:00:00,2020-03-29 09:00:00,10239,Melbourne CBD,
2020-03-29 09:00:00,2020-03-29 10:00:00,10239,Melbourne CBD,
2020-03-29 10:00:00,2020-03-29 11:00:00,10239,Melbourne CBD,
2020-03-29 11:00:00,2020-03-29 12:00:00,10239,Melbourne CBD,
2020-03-29 12:00:00,2020-03-29 13:00:00,10239,Melbourne CBD,
2020-03-29 13:00:00,2020-03-29 14:00:00,10239,Melbourne CBD,
2020-03-29 14:00:00,2020-03-29 15:00:00,10239,Melbourne CBD,
2020-03-29 15:00:00,2020-03-29 16:00:00,10239,Melbourne CBD,
2020-03-29 16:00:00,2020-03-29 17:00:00,10239,Melbourne CBD,
2020-03-29 17:00:00,2020-03-29 18:00:00,10239,Melbourne CBD,
2020-03-29 18:00:00,2020-03-29 19:00:00,10239,Melbourne CBD,
2020-03-29 19:00:00,2020-03-29 20:00:00,10239,Melbourne CBD,
2020-03-29 20:00:00,2020-03-29 21:00:00,10239,Melbourne CBD,
2020-03-29 21:00:00,2020-03-29 22:00:00,10239,Melbourne CBD,
2020-03-29 22:00:00,2020-03-29 23:00:00,10239,Melbourne CBD,
2020-03-29 23:00:00,2020-03-30 00:00:00,10239,Melbourne CBD,
2020-03-30 00:00:00,2020-03-30 01:00:00,10239,Melbourne CBD,
2020-03-30 01:00:00,2020-03-30 02:00:00,10239,Melbourne CBD,
2020-03-30 02:00:00,2020-03-30 03:00:00,10239,Melbourne CBD,
2020-03-30 03:00:00,2020-03-30 04:00:00,10239,Melbourne CBD,
2020-03-30 04:00:00,2020-03-30 05:00:00,10239,Melbourne CBD,
2020-03-30 05:00:00,2020-03-30 06:00:00,10239,Melbourne CBD,
2020-03-30 06:00:00,2020-03-30 07:00:00,10239,Melbourne CBD,
2020-03-30 07:00:00,2020-03-30 08:00:00,10239,Melbourne CBD,
2020-03-30 08:00:00,2020-03-30 09:00:00,10239,Melbourne CBD,
2020-03-30 09:00:00,2020-03-30 10:00:00,10239,Melbourne CBD,
2020-03-30 10:00:00,2020-03-30 11:00:00,10239,Melbourne CBD,
2020-03-30 11:00:00,2020-03-30 12:00:00,10239,Melbourne CBD,
2020-03-30 12:00:00,2020-03-30 13:00:00,10239,Melbourne CBD,
2020-03-30 13:00:00,2020-03-30 14:00:00,10239,Melbourne CBD,
2020-03-30 14:00:00,2020-03-30 15:00:00,10239,Melbourne CBD,1.095
2020-03-30 15:00:00,2020-03-30 16:00:00,10239,Melbourne CBD,3.117
2020-03-30 16:00:00,2020-03-30 17:00:00,10239,Melbourne CBD,3.945
2020-03-30 17:00:00,2020-03-30 18:00:00,10239,Melbourne CBD,-0.161
2020-03-30 18:00:00,2020-03-30 19:00:00,10239,Melbourne CBD,1
2020-03-30 19:00:00,2020-03-30 20:00:00,10239,Melbourne CBD,4.45
2020-03-30 20:00:00,2020-03-30 21:00:00,10239,Melbourne CBD,-3.567
2020-03-30 21:00:00,2020-03-30 22:00:00,10239,Melbourne CBD,-1.628
2020-03-30 22:00:00,2020-03-30 23:00:00,10239,Melbourne CBD,-4.183
2020-03-30 23:00:00,2020-03-31 00:00:00,10239,Melbourne CBD,5.994
2020-03-31 00:00:00,2020-03-31 01:00:00,10239,Melbourne CBD,6.994
2020-03-31 01:00:00,2020-03-31 02:00:00,10239,Melbourne CBD,2.556
2020-03-31 02:00:00,2020-03-31 03:00:00,10239,Melbourne CBD,4.139
